Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Gmi-CBas_046-Ex1-cssl.clmp.fp2_r2_screen	28222.0	2440.0	2975.0	2173.0	1941.0	402.0	167.0	146.0	2.0	0.0	0.0	119969.0	1799993.0
Gmi-CBas_047-Ex1-cssl.clmp.fp2_r1_screen	31415.0	4999.0	3629.0	2332.0	2274.0	429.0	220.0	197.0	6.0	0.0	0.0	134090.0	2065288.0
Gmi-CBas_047-Ex1-cssl.clmp.fp2_r2_screen	31226.0	4844.0	3535.0	2352.0	2053.0	458.0	236.0	209.0	5.0	0.0	0.0	133999.0	2065962.0
Gmi-CBas_048-Ex1-cssl2.clmp.fp2_r1_screen	54012.0	4324.0	6203.0	4279.0	4259.0	812.0	377.0	353.0	13.0	0.0	0.0	243021.0	3648042.0
Gmi-CBas_048-Ex1-cssl2.clmp.fp2_r2_screen	53995.0	4320.0	5932.0	4246.0	4139.0	809.0	403.0	360.0	6.0	0.0	0.0	242650.0	3648835.0
Gmi-CBas_049-Ex1-cssl2.clmp.fp2_r1_screen	115267.0	141148.0	14117.0	9164.0	8053.0	1692.0	880.0	711.0	49.0	0.0	0.0	469273.0	8744071.0
Gmi-CBas_049-Ex1-cssl2.clmp.fp2_r2_screen	115404.0	138733.0	13589.0	8914.0	7837.0	1633.0	805.0	666.0	28.0	0.0	0.0	466092.0	8750724.0
Gmi-CBas_053-Ex1-cssl.clmp.fp2_r1_screen	34613.0	3758.0	4141.0	2768.0	2616.0	556.0	274.0	232.0	12.0	0.0	0.0	143381.0	2539904.0
Gmi-CBas_053-Ex1-cssl.clmp.fp2_r2_screen	35011.0	3661.0	3978.0	2816.0	2463.0	493.0	226.0	218.0	8.0	0.0	0.0	142658.0	2540723.0
Gmi-CBas_054-Ex1-cssl2.clmp.fp2_r1_screen	64536.0	21659.0	7878.0	5997.0	3728.0	856.0	492.0	327.0	6.0	0.0	0.0	265324.0	4012203.0
Gmi-CBas_054-Ex1-cssl2.clmp.fp2_r2_screen	64586.0	21424.0	7517.0	5861.0	3444.0	846.0	497.0	344.0	13.0	0.0	0.0	266271.0	4012203.0
Gmi-CBas_055-Ex1-cssl.clmp.fp2_r1_screen	44454.0	11875.0	5086.0	3593.0	3668.0	541.0	331.0	386.0	8.0	0.0	0.0	203850.0	2985635.0
Gmi-CBas_055-Ex1-cssl.clmp.fp2_r2_screen	44616.0	11629.0	5083.0	3540.0	3450.0	559.0	353.0	374.0	5.0	0.0	0.0	203531.0	2986287.0
Gmi-CBas_057-Ex1-cssl2.clmp.fp2_r1_screen	37492.0	2630.0	3824.0	2689.0	1827.0	511.0	190.0	148.0	14.0	0.0	0.0	151319.0	2199400.0
Gmi-CBas_057-Ex1-cssl2.clmp.fp2_r2_screen	37642.0	2617.0	3917.0	2619.0	1805.0	460.0	190.0	142.0	7.0	0.0	0.0	151965.0	2198680.0
Gmi-CBas_058-Ex1-cssl.clmp.fp2_r1_screen	28722.0	5404.0	3446.0	2116.0	2189.0	466.0	235.0	203.0	10.0	0.0	0.0	126545.0	2118983.0
Gmi-CBas_058-Ex1-cssl.clmp.fp2_r2_screen	28876.0	5382.0	3358.0	2039.0	2226.0	414.0	209.0	196.0	9.0	0.0	0.0	127314.0	2118296.0
Gmi-CBas_060-Ex1-cssl.clmp.fp2_r1_screen	33447.0	5125.0	5727.0	2878.0	1923.0	477.0	224.0	186.0	6.0	0.0	0.0	132353.0	2252170.0
Gmi-CBas_060-Ex1-cssl.clmp.fp2_r2_screen	33165.0	4993.0	5498.0	2858.0	1870.0	485.0	238.0	185.0	7.0	0.0	0.0	132560.0	2252657.0
Gmi-CBas_061-Ex1-cssl.clmp.fp2_r1_screen	37617.0	5957.0	4581.0	3143.0	3135.0	547.0	333.0	348.0	5.0	0.0	0.0	169387.0	2682599.0
Gmi-CBas_061-Ex1-cssl.clmp.fp2_r2_screen	37706.0	5796.0	4196.0	3142.0	2911.0	501.0	346.0	351.0	11.0	0.0	0.0	168057.0	2684635.0
Gmi-CBas_064-Ex1-cssl2.clmp.fp2_r1_screen	129092.0	6160.0	15986.0	10862.0	9005.0	1762.0	1121.0	752.0	43.0	0.0	0.0	499929.0	10034998.0
Gmi-CBas_064-Ex1-cssl2.clmp.fp2_r2_screen	129716.0	6023.0	15875.0	10734.0	8871.0	1895.0	1060.0	709.0	19.0	0.0	0.0	503023.0	10031785.0
Gmi-CBas_066-Ex1-cssl2.clmp.fp2_r1_screen	37446.0	4178.0	3860.0	2965.0	2486.0	531.0	333.0	260.0	9.0	0.0	0.0	170172.0	2211927.0
Gmi-CBas_066-Ex1-cssl2.clmp.fp2_r2_screen	37445.0	4124.0	3700.0	2978.0	2480.0	484.0	338.0	263.0	8.0	0.0	0.0	169933.0	2212414.0
Gmi-CBas_067-Ex1-cssl.clmp.fp2_r1_screen	35718.0	13216.0	3905.0	2997.0	2106.0	499.0	263.0	159.0	8.0	0.0	0.0	144572.0	2381598.0
Gmi-CBas_067-Ex1-cssl.clmp.fp2_r2_screen	35144.0	13068.0	3909.0	3094.0	2090.0	441.0	229.0	219.0	6.0	0.0	0.0	144985.0	2381856.0
Gmi-CBas_068-Ex1-cssl2.clmp.fp2_r1_screen	117757.0	9685.0	13677.0	9827.0	8591.0	1608.0	917.0	759.0	23.0	0.0	0.0	495288.0	7812025.0
Gmi-CBas_068-Ex1-cssl2.clmp.fp2_r2_screen	117755.0	9409.0	13415.0	9681.0	8275.0	1650.0	894.0	794.0	22.0	0.0	0.0	497084.0	7811178.0
Gmi-CBas_069-Ex1-cssl2.clmp.fp2_r1_screen	54713.0	192929.0	5913.0	4609.0	3890.0	667.0	446.0	480.0	25.0	0.0	0.0	258934.0	4189796.0
Gmi-CBas_069-Ex1-cssl2.clmp.fp2_r2_screen	54899.0	191003.0	5975.0	4623.0	3763.0	633.0	416.0	483.0	14.0	1.0	0.0	258911.0	4191681.0
Gmi-CBas_070-Ex1-cssl.clmp.fp2_r1_screen	26487.0	10507.0	2998.0	2091.0	1921.0	365.0	246.0	163.0	9.0	0.0	0.0	117185.0	1672364.0
Gmi-CBas_070-Ex1-cssl.clmp.fp2_r2_screen	26625.0	10410.0	2962.0	2145.0	1804.0	305.0	181.0	174.0	4.0	0.0	0.0	117179.0	1672547.0
Gmi-CBas_071-Ex1-cssl.clmp.fp2_r1_screen	51347.0	3329.0	5390.0	4134.0	3134.0	644.0	330.0	260.0	6.0	0.0	0.0	209876.0	2911115.0
Gmi-CBas_071-Ex1-cssl.clmp.fp2_r2_screen	51075.0	3338.0	4941.0	4097.0	3030.0	636.0	360.0	240.0	13.0	0.0	0.0	210401.0	2911434.0
Gmi-CBas_075-Ex1-cssl2.clmp.fp2_r1_screen	119465.0	4564.0	14884.0	8938.0	8293.0	1855.0	916.0	613.0	38.0	0.0	0.0	453807.0	9107261.0
Gmi-CBas_075-Ex1-cssl2.clmp.fp2_r2_screen	120101.0	4426.0	14546.0	9111.0	7834.0	1701.0	893.0	587.0	20.0	0.0	0.0	457070.0	9104345.0
Gmi-CBas_078-Ex1-cssl.clmp.fp2_r1_screen	56424.0	11854.0	8339.0	5275.0	3833.0	588.0	341.0	351.0	8.0	0.0	0.0	240375.0	3155463.0
Gmi-CBas_078-Ex1-cssl.clmp.fp2_r2_screen	56729.0	11825.0	8319.0	5467.0	3633.0	589.0	372.0	384.0	15.0	0.0	0.0	240752.0	3154766.0
Gmi-CBas_079-Ex1-cssl.clmp.fp2_r1_screen	61106.0	2590.0	6206.0	4868.0	3706.0	809.0	415.0	308.0	14.0	0.0	0.0	241205.0	3760434.0
Gmi-CBas_079-Ex1-cssl.clmp.fp2_r2_screen	60978.0	2541.0	6215.0	5019.0	3541.0	747.0	410.0	355.0	5.0	0.0	0.0	241008.0	3760842.0
Gmi-CBas_080-Ex1-cssl2.clmp.fp2_r1_screen	76005.0	4816.0	8284.0	6815.0	5384.0	1078.0	504.0	402.0	24.0	0.0	0.0	298825.0	5245842.0
Gmi-CBas_080-Ex1-cssl2.clmp.fp2_r2_screen	76031.0	4756.0	8249.0	6953.0	4873.0	992.0	476.0	435.0	11.0	0.0	0.0	298231.0	5246972.0
Gmi-CBas_081-Ex1-cssl.clmp.fp2_r1_screen	42540.0	3678.0	4678.0	3381.0	2805.0	590.0	307.0	230.0	9.0	0.0	0.0	174180.0	2955495.0
Gmi-CBas_081-Ex1-cssl.clmp.fp2_r2_screen	42550.0	3653.0	4632.0	3370.0	2526.0	651.0	307.0	209.0	5.0	0.0	0.0	174814.0	2955176.0
Gmi-CBas_082-Ex1-cssl2.clmp.fp2_r1_screen	117158.0	8312.0	13314.0	9468.0	7147.0	1670.0	995.0	687.0	44.0	0.0	0.0	470878.0	7622912.0
Gmi-CBas_082-Ex1-cssl2.clmp.fp2_r2_screen	117226.0	8218.0	12590.0	9667.0	6949.0	1473.0	888.0	691.0	22.0	0.0	0.0	469473.0	7625388.0
Gmi-CBas_083-Ex1-cssl2.clmp.fp2_r1_screen	45446.0	2637.0	10433.0	3851.0	2802.0	637.0	308.0	192.0	9.0	0.0	0.0	173809.0	3343811.0
Gmi-CBas_083-Ex1-cssl2.clmp.fp2_r2_screen	46045.0	2535.0	10423.0	3850.0	2867.0	659.0	337.0	189.0	13.0	0.0	0.0	174281.0	3342736.0
Gmi-CBas_084-Ex1-cssl.clmp.fp2_r1_screen	19004.0	1715.0	2294.0	1676.0	1211.0	261.0	138.0	76.0	3.0	0.0	0.0	74303.0	1424783.0
Gmi-CBas_084-Ex1-cssl.clmp.fp2_r2_screen	19226.0	1603.0	2365.0	1624.0	1166.0	262.0	141.0	111.0	6.0	0.0	0.0	74787.0	1424173.0
Gmi-CBas_085-Ex1-cssl.clmp.fp2_r1_screen	42220.0	10580.0	5026.0	3289.0	2513.0	640.0	289.0	207.0	6.0	0.0	0.0	159555.0	3108881.0
Gmi-CBas_085-Ex1-cssl.clmp.fp2_r2_screen	42323.0	10531.0	5017.0	3337.0	2390.0	567.0	310.0	204.0	1.0	0.0	0.0	160312.0	3108214.0
Gmi-CBas_086-Ex1-cssl2.clmp.fp2_r1_screen	20620.0	6742.0	3280.0	1711.0	1555.0	291.0	138.0	121.0	4.0	0.0	0.0	84191.0	1489111.0
Gmi-CBas_086-Ex1-cssl2.clmp.fp2_r2_screen	20347.0	6727.0	3121.0	1618.0	1429.0	300.0	149.0	129.0	9.0	0.0	0.0	83377.0	1490558.0
Gmi-CBas_088-Ex1-cssl.clmp.fp2_r1_screen	31980.0	4386.0	3812.0	3284.0	2204.0	430.0	223.0	152.0	3.0	0.0	0.0	126006.0	2394186.0
Gmi-CBas_088-Ex1-cssl.clmp.fp2_r2_screen	32299.0	4297.0	3728.0	3291.0	2216.0	433.0	219.0	163.0	7.0	0.0	0.0	127111.0	2392902.0
Gmi-CBas_089-Ex1-cssl.clmp.fp2_r1_screen	25497.0	5756.0	3054.0	2024.0	2184.0	350.0	222.0	224.0	6.0	0.0	0.0	118826.0	1711158.0
Gmi-CBas_089-Ex1-cssl.clmp.fp2_r2_screen	25850.0	5774.0	3066.0	2008.0	2134.0	371.0	203.0	186.0	5.0	0.0	0.0	119107.0	1710597.0
Gmi-CBas_090-Ex1-cssl.clmp.fp2_r1_screen	23690.0	4383.0	3150.0	1917.0	2343.0	347.0	212.0	207.0	6.0	0.0	0.0	113795.0	1675370.0
Gmi-CBas_090-Ex1-cssl.clmp.fp2_r2_screen	23990.0	4319.0	3082.0	1872.0	2091.0	341.0	178.0	218.0	4.0	0.0	0.0	113042.0	1676283.0
Gmi-CBas_091-Ex1-cssl.clmp.fp2_r1_screen	33805.0	4975.0	4237.0	2822.0	2742.0	444.0	320.0	238.0	7.0	0.0	0.0	151248.0	2383946.0
Gmi-CBas_091-Ex1-cssl.clmp.fp2_r2_screen	33550.0	4971.0	3952.0	2766.0	2735.0	421.0	287.0	256.0	5.0	0.0	0.0	151378.0	2384463.0
Gmi-CBas_092-Ex1-cssl2.clmp.fp2_r1_screen	102753.0	11105.0	12196.0	8183.0	7206.0	1540.0	746.0	690.0	37.0	0.0	0.0	417831.0	7731018.0
Gmi-CBas_092-Ex1-cssl2.clmp.fp2_r2_screen	102540.0	10898.0	11746.0	8046.0	7096.0	1415.0	763.0	684.0	17.0	0.0	0.0	415764.0	7734336.0
Gmi-CBas_093-Ex1-cssl.clmp.fp2_r1_screen	21742.0	5951.0	2445.0	1679.0	1752.0	286.0	197.0	188.0	9.0	0.0	0.0	99558.0	1420280.0
Gmi-CBas_093-Ex1-cssl.clmp.fp2_r2_screen	21644.0	5826.0	2468.0	1565.0	1738.0	257.0	177.0	163.0	4.0	0.0	0.0	98878.0	1421367.0
Gmi-CBas_094-Ex1-cssl.clmp.fp2_r1_screen	33678.0	13753.0	4137.0	2602.0	3934.0	433.0	326.0	505.0	10.0	0.0	0.0	202043.0	2214155.0
Gmi-CBas_094-Ex1-cssl.clmp.fp2_r2_screen	34448.0	13652.0	4162.0	2569.0	3914.0	494.0	254.0	525.0	12.0	0.0	0.0	200896.0	2214650.0
Gmi-CBas_095-Ex1-cssl2.clmp.fp2_r1_screen	82029.0	16054.0	10254.0	6522.0	5697.0	1294.0	648.0	475.0	29.0	0.0	0.0	329167.0	6266528.0
Gmi-CBas_095-Ex1-cssl2.clmp.fp2_r2_screen	81946.0	15938.0	9912.0	6296.0	5696.0	1248.0	635.0	467.0	15.0	0.0	0.0	328000.0	6268544.0
Gmi-CBat_001-Ex1-cssl.clmp.fp2_r1_screen	15992.0	11631.0	4284.0	1464.0	1345.0	207.0	98.0	126.0	1.0	0.0	0.0	86265.0	1277346.0
Gmi-CBat_001-Ex1-cssl.clmp.fp2_r2_screen	16327.0	11373.0	4179.0	1579.0	1419.0	230.0	119.0	119.0	3.0	0.0	0.0	85505.0	1277906.0
Gmi-CBat_002-Ex1-cssl2.clmp.fp2_r1_screen	26188.0	6349.0	3109.0	2770.0	2916.0	329.0	203.0	297.0	5.0	0.0	0.0	156544.0	1977733.0
Gmi-CBat_002-Ex1-cssl2.clmp.fp2_r2_screen	26551.0	6263.0	3113.0	2810.0	2811.0	275.0	222.0	276.0	2.0	0.0	0.0	153993.0	1980127.0
Gmi-CBat_003-Ex1-cssl.clmp.fp2_r1_screen	25231.0	7240.0	8945.0	2202.0	3236.0	271.0	190.0	395.0	2.0	0.0	0.0	170842.0	1725876.0
Gmi-CBat_003-Ex1-cssl.clmp.fp2_r2_screen	25506.0	7118.0	8904.0	2232.0	3207.0	331.0	181.0	391.0	5.0	0.0	0.0	168929.0	1727626.0
Gmi-CBat_004-Ex1-cssl.clmp.fp2_r1_screen	41724.0	21716.0	4864.0	3762.0	3112.0	543.0	430.0	329.0	11.0	0.0	0.0	237756.0	3449184.0
Gmi-CBat_004-Ex1-cssl.clmp.fp2_r2_screen	42000.0	21397.0	4548.0	3978.0	2850.0	577.0	402.0	368.0	10.0	0.0	0.0	237364.0	3449937.0
Gmi-CBat_005-Ex1-cssl2.clmp.fp2_r1_screen	47980.0	4468.0	4976.0	9819.0	4204.0	574.0	347.0	380.0	11.0	0.0	0.0	269067.0	3059423.0
Gmi-CBat_005-Ex1-cssl2.clmp.fp2_r2_screen	48278.0	4369.0	4831.0	9866.0	4097.0	515.0	351.0	422.0	1.0	0.0	0.0	265015.0	3063504.0
Gmi-CBat_010-Ex1-cssl.clmp.fp2_r1_screen	80987.0	43182.0	1843716.0	17418.0	5516.0	953.0	528.0	558.0	18.0	0.0	0.0	996278.0	4803216.0
Gmi-CBat_010-Ex1-cssl.clmp.fp2_r2_screen	82298.0	43059.0	1843138.0	17000.0	5448.0	855.0	401.0	575.0	14.0	0.0	0.0	994028.0	4805554.0
Gmi-CBat_011-Ex1-cssl.clmp.fp2_r1_screen	23761.0	7229.0	3165.0	2727.0	3826.0	256.0	160.0	367.0	2.0	0.0	0.0	172877.0	1679357.0
Gmi-CBat_011-Ex1-cssl.clmp.fp2_r2_screen	24133.0	7388.0	3004.0	2865.0	3712.0	272.0	150.0	402.0	4.0	0.0	0.0	168842.0	1682955.0
Gmi-CBat_012-Ex1-cssl2.clmp.fp2_r1_screen	37568.0	14361.0	3904.0	3502.0	2392.0	374.0	221.0	276.0	5.0	0.0	0.0	170613.0	2381304.0
Gmi-CBat_012-Ex1-cssl2.clmp.fp2_r2_screen	37337.0	14061.0	3881.0	3803.0	2313.0	350.0	219.0	301.0	8.0	0.0	0.0	167805.0	2384442.0
Gmi-CBat_013-Ex1-cssl2.clmp.fp2_r1_screen	51069.0	1887.0	5798.0	4160.0	3884.0	791.0	409.0	343.0	11.0	0.0	0.0	248338.0	3861273.0
Gmi-CBat_013-Ex1-cssl2.clmp.fp2_r2_screen	51649.0	1943.0	5778.0	4117.0	3698.0	700.0	411.0	319.0	17.0	0.0	0.0	246805.0	3862526.0
Gmi-CBat_015-Ex1-cssl.clmp.fp2_r1_screen	32581.0	1232.0	4850.0	2690.0	2623.0	467.0	244.0	228.0	9.0	0.0	0.0	163426.0	2693451.0
Gmi-CBat_015-Ex1-cssl.clmp.fp2_r2_screen	32894.0	1238.0	4604.0	2748.0	2881.0	457.0	224.0	244.0	9.0	0.0	0.0	162761.0	2693741.0
Gmi-CBat_018-Ex1-cssl2.clmp.fp2_r1_screen	85579.0	3911.0	9998.0	7289.0	5608.0	1174.0	616.0	531.0	9.0	0.0	0.0	356604.0	5517482.0
Gmi-CBat_018-Ex1-cssl2.clmp.fp2_r2_screen	85586.0	3764.0	9518.0	7347.0	5527.0	1251.0	592.0	554.0	17.0	0.0	0.0	359559.0	5515086.0
Gmi-CBat_019-Ex1-cssl.clmp.fp2_r1_screen	71770.0	2947.0	8178.0	5755.0	5708.0	1066.0	667.0	533.0	20.0	0.0	0.0	490915.0	6569060.0
Gmi-CBat_019-Ex1-cssl.clmp.fp2_r2_screen	72160.0	2951.0	7856.0	5850.0	5522.0	1010.0	634.0	560.0	14.0	0.0	0.0	492433.0	6567629.0
Gmi-CBat_020-Ex1-cssl.clmp.fp2_r1_screen	50098.0	4616.0	10751.0	4186.0	4213.0	781.0	371.0	446.0	14.0	0.0	0.0	267445.0	4116379.0
Gmi-CBat_020-Ex1-cssl.clmp.fp2_r2_screen	50178.0	4688.0	10398.0	4496.0	4190.0	732.0	399.0	400.0	17.0	0.0	0.0	266085.0	4117717.0
Gmi-CBat_021-Ex1-cssl2.clmp.fp2_r1_screen	31897.0	1974.0	4126.0	2564.0	3107.0	466.0	258.0	318.0	7.0	0.0	2.0	172135.0	2749683.0
Gmi-CBat_021-Ex1-cssl2.clmp.fp2_r2_screen	32085.0	1934.0	4034.0	2796.0	3038.0	451.0	241.0	290.0	9.0	0.0	0.0	169900.0	2751759.0
Gmi-CBat_022-Ex1-cssl2.clmp.fp2_r1_screen	21471.0	4592.0	2719.0	1731.0	1942.0	346.0	199.0	189.0	3.0	0.0	0.0	111401.0	1852540.0
Gmi-CBat_022-Ex1-cssl2.clmp.fp2_r2_screen	21614.0	4610.0	2741.0	1731.0	1920.0	323.0	202.0	212.0	4.0	0.0	0.0	110437.0	1853339.0
Gmi-CBat_023-Ex1-cssl.clmp.fp2_r1_screen	29602.0	15071.0	4015.0	2396.0	1985.0	472.0	256.0	165.0	4.0	0.0	0.0	121948.0	2270726.0
Gmi-CBat_023-Ex1-cssl.clmp.fp2_r2_screen	29606.0	14803.0	4011.0	2282.0	1804.0	443.0	211.0	160.0	2.0	0.0	0.0	122347.0	2270971.0
Gmi-CBat_024-Ex1-cssl.clmp.fp2_r1_screen	31922.0	3129.0	3516.0	2867.0	2349.0	417.0	253.0	214.0	2.0	0.0	0.0	154998.0	2524293.0
Gmi-CBat_024-Ex1-cssl.clmp.fp2_r2_screen	32079.0	3048.0	3366.0	2915.0	2295.0	436.0	261.0	234.0	6.0	0.0	0.0	153120.0	2526200.0
Gmi-CBat_025-Ex1-cssl.clmp.fp2_r1_screen	34912.0	2104.0	5105.0	2853.0	2980.0	501.0	264.0	256.0	3.0	0.0	0.0	180972.0	2623017.0
Gmi-CBat_025-Ex1-cssl.clmp.fp2_r2_screen	35288.0	2122.0	4860.0	2849.0	2960.0	526.0	251.0	296.0	8.0	0.0	0.0	180219.0	2623588.0
Gmi-CBat_027-Ex1-cssl.clmp.fp2_r1_screen	54733.0	1988.0	6876.0	4230.0	4180.0	825.0	451.0	384.0	9.0	0.0	0.0	266382.0	4002945.0
Gmi-CBat_027-Ex1-cssl.clmp.fp2_r2_screen	55124.0	1950.0	6743.0	4380.0	4110.0	802.0	467.0	383.0	6.0	0.0	0.0	265658.0	4003380.0
Gmi-CBat_030-Ex1-cssl.clmp.fp2_r1_screen	37987.0	1594.0	4342.0	2968.0	2735.0	541.0	260.0	205.0	11.0	0.0	0.0	186339.0	2632049.0
Gmi-CBat_030-Ex1-cssl.clmp.fp2_r2_screen	37990.0	1658.0	4199.0	3103.0	2744.0	530.0	319.0	250.0	9.0	0.0	0.0	186754.0	2631475.0
Gmi-CBat_031-Ex1-cssl.clmp.fp2_r1_screen	65110.0	2334.0	9221.0	5236.0	4969.0	960.0	791.0	639.0	18.0	0.0	0.0	441680.0	5461793.0
Gmi-CBat_031-Ex1-cssl.clmp.fp2_r2_screen	65967.0	2334.0	8912.0	5368.0	4879.0	934.0	757.0	653.0	22.0	0.0	0.0	438735.0	5464190.0
Gmi-CBat_034-Ex1-cssl.clmp.fp2_r1_screen	36403.0	1573.0	4224.0	2959.0	2715.0	497.0	522.0	394.0	13.0	0.0	0.0	252232.0	3481798.0
Gmi-CBat_034-Ex1-cssl.clmp.fp2_r2_screen	36188.0	1653.0	4110.0	2876.0	2678.0	519.0	483.0	401.0	15.0	0.0	0.0	250339.0	3484068.0
Gmi-CBat_035-Ex1-cssl2.clmp.fp2_r1_screen	66516.0	4850.0	9257.0	5379.0	5501.0	1008.0	548.0	539.0	16.0	0.0	0.0	358962.0	4980505.0
Gmi-CBat_035-Ex1-cssl2.clmp.fp2_r2_screen	66560.0	4948.0	9259.0	5304.0	5288.0	892.0	484.0	597.0	22.0	0.0	0.0	358136.0	4981591.0
Gmi-CBat_036-Ex1-cssl2.clmp.fp2_r1_screen	21982.0	2740.0	3309.0	2064.0	1853.0	297.0	131.0	161.0	1.0	0.0	0.0	108546.0	1868648.0
Gmi-CBat_036-Ex1-cssl2.clmp.fp2_r2_screen	22300.0	2658.0	3228.0	2134.0	1719.0	339.0	152.0	162.0	1.0	0.0	0.0	108190.0	1868849.0
Gmi-CBat_037-Ex1-cssl2.clmp.fp2_r1_screen	35658.0	2597.0	4539.0	2772.0	2724.0	594.0	277.0	261.0	9.0	0.0	0.0	177326.0	2900915.0
Gmi-CBat_037-Ex1-cssl2.clmp.fp2_r2_screen	35722.0	2521.0	4538.0	2915.0	2795.0	549.0	290.0	244.0	2.0	0.0	0.0	177493.0	2900603.0
Gmi-CBat_039-Ex1-cssl.clmp.fp2_r1_screen	121837.0	6562.0	15188.0	9477.0	8772.0	1938.0	1087.0	797.0	41.0	0.0	0.0	521475.0	8843672.0
Gmi-CBat_039-Ex1-cssl.clmp.fp2_r2_screen	122140.0	6440.0	14420.0	9297.0	8273.0	1829.0	1081.0	826.0	18.0	0.0	0.0	518085.0	8848437.0
Gmi-CBat_040-Ex1-cssl2.clmp.fp2_r1_screen	39569.0	1026.0	4419.0	3294.0	2871.0	547.0	304.0	259.0	8.0	0.0	0.0	196413.0	2972916.0
Gmi-CBat_040-Ex1-cssl2.clmp.fp2_r2_screen	39491.0	1059.0	4155.0	3535.0	2917.0	516.0	264.0	272.0	12.0	0.0	0.0	195523.0	2973882.0
Gmi-CBat_042-Ex1-cssl2.clmp.fp2_r1_screen	25953.0	3961.0	3886.0	2205.0	2562.0	414.0	229.0	253.0	5.0	0.0	0.0	138556.0	2244058.0
Gmi-CBat_042-Ex1-cssl2.clmp.fp2_r2_screen	25949.0	3847.0	3936.0	2210.0	2398.0	369.0	253.0	231.0	9.0	0.0	0.0	137368.0	2245512.0
Gmi-CBat_043-Ex1-cssl.clmp.fp2_r1_screen	67563.0	2612.0	7721.0	5379.0	4544.0	1111.0	498.0	361.0	14.0	0.0	0.0	314249.0	4919416.0
Gmi-CBat_043-Ex1-cssl.clmp.fp2_r2_screen	67597.0	2574.0	7381.0	5544.0	4397.0	945.0	529.0	402.0	18.0	0.0	0.0	313068.0	4921013.0
Gmi-CBat_044-Ex1-cssl.clmp.fp2_r1_screen	88581.0	4943.0	10187.0	7099.0	6654.0	1307.0	1031.0	762.0	26.0	0.0	0.0	533146.0	7836330.0
Gmi-CBat_044-Ex1-cssl.clmp.fp2_r2_screen	89531.0	4968.0	9956.0	7082.0	5958.0	1196.0	956.0	728.0	24.0	0.0	0.0	529092.0	7840575.0
Gmi-CBat_046-Ex1-cssl.clmp.fp2_r1_screen	115548.0	6985.0	15734.0	9503.0	9759.0	1793.0	1099.0	912.0	37.0	0.0	0.0	586569.0	8878043.0
Gmi-CBat_046-Ex1-cssl.clmp.fp2_r2_screen	116119.0	6796.0	15400.0	9779.0	9794.0	1834.0	1024.0	951.0	13.0	0.0	0.0	589117.0	8875155.0
Gmi-CBat_047-Ex1-cssl2.clmp.fp2_r1_screen	58378.0	2032.0	6708.0	4519.0	3611.0	822.0	588.0	380.0	21.0	0.0	0.0	371347.0	5660658.0
Gmi-CBat_047-Ex1-cssl2.clmp.fp2_r2_screen	58575.0	2079.0	6348.0	4471.0	3489.0	714.0	660.0	410.0	24.0	0.0	0.0	370414.0	5661880.0
Gmi-CBat_048-Ex1-cssl.clmp.fp2_r1_screen	78836.0	8558.0	9138.0	6638.0	6688.0	1206.0	650.0	645.0	18.0	0.0	0.0	380254.0	5847527.0
Gmi-CBat_048-Ex1-cssl.clmp.fp2_r2_screen	78986.0	8144.0	8800.0	6928.0	6283.0	1109.0	619.0	665.0	20.0	0.0	0.0	374103.0	5854501.0
Gmi-CBat_049-Ex1-cssl.clmp.fp2_r1_screen	65255.0	3194.0	7906.0	5204.0	5073.0	978.0	635.0	425.0	15.0	0.0	0.0	420902.0	6538635.0
Gmi-CBat_049-Ex1-cssl.clmp.fp2_r2_screen	65912.0	3147.0	7792.0	5224.0	4712.0	849.0	659.0	488.0	19.0	0.0	0.0	420785.0	6538635.0
Gmi-CBat_050-Ex1-cssl.clmp.fp2_r1_screen	47116.0	2074.0	5487.0	3639.0	3650.0	742.0	520.0	325.0	5.0	0.0	0.0	309423.0	4192269.0
Gmi-CBat_050-Ex1-cssl.clmp.fp2_r2_screen	47732.0	2133.0	5279.0	3743.0	3574.0	729.0	443.0	358.0	10.0	0.0	0.0	308524.0	4192725.0
Gmi-CBat_051-Ex1-cssl2.clmp.fp2_r1_screen	62382.0	3027.0	7103.0	5169.0	4388.0	794.0	453.0	331.0	8.0	0.0	0.0	278572.0	4329827.0
Gmi-CBat_051-Ex1-cssl2.clmp.fp2_r2_screen	62299.0	2958.0	7070.0	5392.0	4228.0	836.0	383.0	437.0	10.0	0.0	0.0	278145.0	4330296.0
Gmi-CBat_052-Ex1-cssl.clmp.fp2_r1_screen	22021.0	4788.0	3025.0	1803.0	2022.0	339.0	222.0	150.0	3.0	0.0	0.0	115616.0	1743805.0
Gmi-CBat_052-Ex1-cssl.clmp.fp2_r2_screen	22268.0	4628.0	2771.0	1808.0	1914.0	337.0	218.0	206.0	4.0	0.0	0.0	114699.0	1744941.0
Gmi-CBat_056-Ex1-cssl.clmp.fp2_r1_screen	44004.0	1241.0	4776.0	3496.0	2826.0	636.0	297.0	213.0	13.0	0.0	0.0	191776.0	3022084.0
