Sequence_Name	Extraction_ID
GmA0204505Ecssl2	Gmi-ABas_045-Ex1-b-cssl2
GmA0204605Fcssl	Gmi-ABas_046-Ex1-b-cssl
GmA0204705Gcssl2	Gmi-ABas_047-Ex1-b-cssl2
GmA0204805Hcssl	Gmi-ABas_048-Ex1-b-cssl
GmA0204906Acssl2	Gmi-ABas_049-Ex1-b-cssl2
GmA0205006Bcssl	Gmi-ABas_050-Ex1-b-cssl
GmA0205106Ccssl	Gmi-ABas_051-Ex1-b-cssl
GmA0205206Dcssl	Gmi-ABas_052-Ex1-b-cssl
GmA0205306Ecssl	Gmi-ABas_053-Ex1-b-cssl
GmA0205506Fcssl2	Gmi-ABas_055-Ex1-b-cssl2
GmA0205606Gcssl	Gmi-ABas_056-Ex1-b-cssl
GmA0205706Hcssl	Gmi-ABas_057-Ex1-b-cssl
GmA0205807Acssl2	Gmi-ABas_058-Ex1-b-cssl2
GmA0205907Bcssl2	Gmi-ABas_059-Ex1-b-cssl2
GmA0206007Ccssl2	Gmi-ABas_060-Ex1-b-cssl2
GmA0206107Dcssl	Gmi-ABas_061-Ex1-b-cssl
GmC0100104Bcssl	Gmi-CBat_001-Ex1-cssl
GmC0100207Ccssl2	Gmi-CBat_002-Ex1-cssl2
GmC0100304Ccssl	Gmi-CBat_003-Ex1-cssl
GmC0100402Fcssl	Gmi-CBat_004-Ex1-cssl
GmC0100507Bcssl2	Gmi-CBat_005-Ex1-cssl2
GmC0100708Dcssl	Gmi-CBat_007-Ex1-cssl
GmC0101001Hcssl	Gmi-CBat_010-Ex1-cssl
GmC0101103Fcssl	Gmi-CBat_011-Ex1-cssl
GmC0101206Hcssl2	Gmi-CBat_012-Ex1-cssl2
GmC0101307Dcssl2	Gmi-CBat_013-Ex1-cssl2
GmC0101505Acssl	Gmi-CBat_015-Ex1-cssl
GmC0101801Bcssl2	Gmi-CBat_018-Ex1-cssl2
GmC0101904Gcssl	Gmi-CBat_019-Ex1-cssl
GmC0102002Hcssl	Gmi-CBat_020-Ex1-cssl
GmC0102106Gcssl2	Gmi-CBat_021-Ex1-cssl2
GmC0102205Ecssl2	Gmi-CBat_022-Ex1-cssl2
GmC0102301Ccssl	Gmi-CBat_023-Ex1-cssl
GmC0102403Ccssl	Gmi-CBat_024-Ex1-cssl
GmC0102508Ecssl	Gmi-CBat_025-Ex1-cssl
GmC0102704Ecssl	Gmi-CBat_027-Ex1-cssl
GmC0103004Dcssl	Gmi-CBat_030-Ex1-cssl
GmC0103103Hcssl	Gmi-CBat_031-Ex1-cssl
GmC0103403Acssl	Gmi-CBat_034-Ex1-cssl
GmC0103505Hcssl2	Gmi-CBat_035-Ex1-cssl2
GmC0103606Bcssl2	Gmi-CBat_036-Ex1-cssl2
GmC0103708Fcssl2	Gmi-CBat_037-Ex1-cssl2
GmC0103902Bcssl	Gmi-CBat_039-Ex1-cssl
GmC0104007Acssl2	Gmi-CBat_040-Ex1-cssl2
GmC0104206Dcssl2	Gmi-CBat_042-Ex1-cssl2
GmC0104303Ecssl	Gmi-CBat_043-Ex1-cssl
GmC0104402Ecssl	Gmi-CBat_044-Ex1-cssl
GmC0104601Gcssl	Gmi-CBat_046-Ex1-cssl
GmC0104707Fcssl2	Gmi-CBat_047-Ex1-cssl2
GmC0104802Ccssl	Gmi-CBat_048-Ex1-cssl
GmC0104903Bcssl	Gmi-CBat_049-Ex1-cssl
GmC0105003Dcssl	Gmi-CBat_050-Ex1-cssl
GmC0105105Gcssl2	Gmi-CBat_051-Ex1-cssl2
GmC0105208Bcssl	Gmi-CBat_052-Ex1-cssl
GmC0105604Fcssl	Gmi-CBat_056-Ex1-cssl
GmC0105806Acssl2	Gmi-CBat_058-Ex1-cssl2
GmC0105901Dcssl	Gmi-CBat_059-Ex1-cssl
GmC0106002Acssl	Gmi-CBat_060-Ex1-cssl
GmC0106108Acssl2	Gmi-CBat_061-Ex1-cssl2
GmC0106205Fcssl2	Gmi-CBat_062-Ex1-cssl2
GmC0106301Fcssl	Gmi-CBat_063-Ex1-cssl
GmC0106405Bcssl	Gmi-CBat_064-Ex1-cssl
GmC0106501Ecssl	Gmi-CBat_065-Ex1-cssl
GmC0106607Ecssl2	Gmi-CBat_066-Ex1-cssl2
GmC0106704Hcssl	Gmi-CBat_067-Ex1-cssl
GmC0107006Ecssl2	Gmi-CBat_070-Ex1-cssl2
GmC0107108Gcssl2	Gmi-CBat_071-Ex1-cssl2
GmC0107603Gcssl	Gmi-CBat_076-Ex1-cssl
GmC0107902Gcssl	Gmi-CBat_079-Ex1-cssl
GmC0108006Fcssl2	Gmi-CBat_080-Ex1-cssl2
GmC0108101Acssl2	Gmi-CBat_081-Ex1-cssl2
GmC0108206Ccssl2	Gmi-CBat_082-Ex1-cssl2
GmC0108305Ccssl	Gmi-CBat_083-Ex1-cssl
GmC0108402Dcssl	Gmi-CBat_084-Ex1-cssl
GmC0108804Acssl	Gmi-CBat_088-Ex1-cssl
GmC0109108Ccssl	Gmi-CBat_091-Ex1-cssl
GmC0109307Hcssl2	Gmi-CBat_093-Ex1-cssl2
GmC0109407Gcssl2	Gmi-CBat_094-Ex1-cssl2
GmC0109505Dcssl2	Gmi-CBat_095-Ex1-cssl2
GmC0109608Hcssl2	Gmi-CBat_096-Ex1-cssl2
GmA0100101Dcssl2	Gmi-AHam_001-Ex1-cssl2
GmA0100201Ecssl2	Gmi-AHam_002-Ex1-cssl2
GmA0100504Bcssl	Gmi-AHam_005-Ex1-cssl
GmA0100604Ecssl	Gmi-AHam_006-Ex1-cssl
GmA0100705Acssl	Gmi-AHam_007-Ex1-cssl
GmA0100805Fcssl	Gmi-AHam_008-Ex1-cssl
GmA0100906Ecssl	Gmi-AHam_009-Ex1-cssl
GmA0101208Hcssl	Gmi-AHam_012-Ex1-cssl
GmA0101301Acssl2	Gmi-AHam_013-Ex1-cssl2
GmA0101501Gcssl2	Gmi-AHam_015-Ex1-cssl2
GmA0101601Ccssl2	Gmi-AHam_016-Ex1-cssl2
GmA0101905Bcssl	Gmi-AHam_019-Ex1-cssl
GmA0102005Gcssl	Gmi-AHam_020-Ex1-cssl
GmA0102106Fcssl	Gmi-AHam_021-Ex1-cssl
GmA0102207Dcssl	Gmi-AHam_022-Ex1-cssl
GmA0102308Ccssl	Gmi-AHam_023-Ex1-cssl
GmA0102409Acssl	Gmi-AHam_024-Ex1-cssl
GmA0102501Hcssl	Gmi-AHam_025-Ex1-cssl
GmA0103407Ecssl	Gmi-AHam_034-Ex1-cssl
GmA0103609Bcssl	Gmi-AHam_036-Ex1-cssl
GmA0103802Ecssl	Gmi-AHam_038-Ex1-cssl
GmA0104003Ecssl	Gmi-AHam_040-Ex1-cssl
GmA0104305Ccssl	Gmi-AHam_043-Ex1-cssl
GmA0104405Hcssl	Gmi-AHam_044-Ex1-cssl
GmA0104506Gcssl	Gmi-AHam_045-Ex1-cssl
GmA0104607Fcssl	Gmi-AHam_046-Ex1-cssl
GmA0104708Dcssl	Gmi-AHam_047-Ex1-cssl
GmA0104809Ccssl	Gmi-AHam_048-Ex1-cssl
GmA0104902Acssl	Gmi-AHam_049-Ex1-cssl
GmA0105002Fcssl	Gmi-AHam_050-Ex1-cssl
GmA0105103Acssl	Gmi-AHam_051-Ex1-cssl
GmA0105203Fcssl	Gmi-AHam_052-Ex1-cssl
GmA0105304Ccssl	Gmi-AHam_053-Ex1-cssl
GmA0105404Fcssl	Gmi-AHam_054-Ex1-cssl
GmA0105606Acssl	Gmi-AHam_056-Ex1-cssl
GmA0105706Hcssl	Gmi-AHam_057-Ex1-cssl
GmA0105807Gcssl	Gmi-AHam_058-Ex1-cssl
GmA0105908Ecssl	Gmi-AHam_059-Ex1-cssl
GmA0106102Bcssl	Gmi-AHam_061-Ex1-cssl
GmA0106202Gcssl	Gmi-AHam_062-Ex1-cssl
GmA0106303Bcssl	Gmi-AHam_063-Ex1-cssl
GmA0106403Gcssl	Gmi-AHam_064-Ex1-cssl
GmA0106604Gcssl	Gmi-AHam_066-Ex1-cssl
GmA0106705Dcssl	Gmi-AHam_067-Ex1-cssl
GmA0106806Bcssl	Gmi-AHam_068-Ex1-cssl
GmA0106907Acssl	Gmi-AHam_069-Ex1-cssl
GmA0107007Hcssl	Gmi-AHam_070-Ex1-cssl
GmA0107108Fcssl	Gmi-AHam_071-Ex1-cssl
GmA0107209Dcssl	Gmi-AHam_072-Ex1-cssl
GmA0107302Ccssl	Gmi-AHam_073-Ex1-cssl
GmA0107401Fcssl2	Gmi-AHam_074-Ex1-cssl2
GmA0107503Ccssl	Gmi-AHam_075-Ex1-cssl
GmA0107603Hcssl	Gmi-AHam_076-Ex1-cssl
GmA0107704Dcssl	Gmi-AHam_077-Ex1-cssl
GmA0108006Ccssl	Gmi-AHam_080-Ex1-cssl
GmA0108107Bcssl	Gmi-AHam_081-Ex1-cssl
GmA0108208Acssl	Gmi-AHam_082-Ex1-cssl
GmA0108409Ecssl	Gmi-AHam_084-Ex1-cssl
GmA0108602Hcssl	Gmi-AHam_086-Ex1-cssl
GmA0108703Dcssl	Gmi-AHam_087-Ex1-cssl
GmA0108804Acssl	Gmi-AHam_088-Ex1-cssl
GmA0109004Hcssl	Gmi-AHam_090-Ex1-cssl
GmA0109105Ecssl	Gmi-AHam_091-Ex1-cssl
GmA0109206Dcssl	Gmi-AHam_092-Ex1-cssl
GmA0109307Ccssl	Gmi-AHam_093-Ex1-cssl
GmA0109408Bcssl	Gmi-AHam_094-Ex1-cssl
GmA0109508Gcssl	Gmi-AHam_095-Ex1-cssl
GmA0109609Fcssl	Gmi-AHam_096-Ex1-cssl
GmC0200301Ccssl	Gmi-CBas_003-Ex1-cssl
GmC0200401Dcssl	Gmi-CBas_004-Ex1-cssl
GmC0200501Ecssl	Gmi-CBas_005-Ex1-cssl
GmC0200605Acssl2	Gmi-CBas_006-Ex1-cssl2
GmC0200705Bcssl2	Gmi-CBas_007-Ex1-cssl2
GmC0200901Fcssl	Gmi-CBas_009-Ex1-cssl
GmC0201001Gcssl	Gmi-CBas_010-Ex1-cssl
GmC0201205Dcssl2	Gmi-CBas_012-Ex1-cssl2
GmC0201305Ecssl2	Gmi-CBas_013-Ex1-cssl2
GmC0201405Fcssl2	Gmi-CBas_014-Ex1-cssl2
GmC0201505Gcssl2	Gmi-CBas_015-Ex1-cssl2
GmC0201605Hcssl2	Gmi-CBas_016-Ex1-cssl2
GmC0201706Acssl2	Gmi-CBas_017-Ex1-cssl2
GmC0201906Bcssl2	Gmi-CBas_019-Ex1-cssl2
GmC0202306Ccssl2	Gmi-CBas_023-Ex1-cssl2
GmC0202406Dcssl2	Gmi-CBas_024-Ex1-cssl2
GmC0202606Ecssl2	Gmi-CBas_026-Ex1-cssl2
GmC0202706Fcssl2	Gmi-CBas_027-Ex1-cssl2
GmC0202801Hcssl	Gmi-CBas_028-Ex1-cssl
GmC0202906Gcssl2	Gmi-CBas_029-Ex1-cssl2
GmC0203302Bcssl2	Gmi-CBas_033-Ex1-cssl2
GmC0203406Hcssl2	Gmi-CBas_034-Ex1-cssl2
GmC0203907Bcssl2	Gmi-CBas_039-Ex1-cssl2
GmC0204107Ccssl2	Gmi-CBas_041-Ex1-cssl2
GmC0204502Ccssl2	Gmi-CBas_045-Ex1-cssl2
GmC0204602Dcssl	Gmi-CBas_046-Ex1-cssl
GmC0204702Ecssl	Gmi-CBas_047-Ex1-cssl
GmC0204807Dcssl2	Gmi-CBas_048-Ex1-cssl2
GmC0204908Gcssl2	Gmi-CBas_049-Ex1-cssl2
GmC0205302Fcssl	Gmi-CBas_053-Ex1-cssl
GmC0205407Ecssl2	Gmi-CBas_054-Ex1-cssl2
GmC0205502Gcssl	Gmi-CBas_055-Ex1-cssl
GmC0205707Fcssl2	Gmi-CBas_057-Ex1-cssl2
GmC0205802Hcssl	Gmi-CBas_058-Ex1-cssl
GmC0206003Acssl	Gmi-CBas_060-Ex1-cssl
GmC0206103Bcssl	Gmi-CBas_061-Ex1-cssl
GmC0206409Acssl2	Gmi-CBas_064-Ex1-cssl2
GmC0206607Gcssl2	Gmi-CBas_066-Ex1-cssl2
GmC0206703Ccssl	Gmi-CBas_067-Ex1-cssl
GmC0206807Hcssl2	Gmi-CBas_068-Ex1-cssl2
GmC0206909Bcssl2	Gmi-CBas_069-Ex1-cssl2
GmC0207003Dcssl	Gmi-CBas_070-Ex1-cssl
GmC0207103Ecssl	Gmi-CBas_071-Ex1-cssl
GmC0207508Acssl2	Gmi-CBas_075-Ex1-cssl2
GmC0207803Fcssl	Gmi-CBas_078-Ex1-cssl
GmC0207903Gcssl	Gmi-CBas_079-Ex1-cssl
GmC0208008Ccssl2	Gmi-CBas_080-Ex1-cssl2
GmC0208103Hcssl	Gmi-CBas_081-Ex1-cssl
GmC0208208Dcssl2	Gmi-CBas_082-Ex1-cssl2
GmC0208301Acssl2	Gmi-CBas_083-Ex1-cssl2
GmC0208404Acssl	Gmi-CBas_084-Ex1-cssl
GmC0208504Bcssl	Gmi-CBas_085-Ex1-cssl
GmC0208601Bcssl2	Gmi-CBas_086-Ex1-cssl2
GmC0208804Ccssl	Gmi-CBas_088-Ex1-cssl
GmC0208904Dcssl	Gmi-CBas_089-Ex1-cssl
GmC0209004Ecssl	Gmi-CBas_090-Ex1-cssl
GmC0209104Fcssl	Gmi-CBas_091-Ex1-cssl
GmC0209208Ecssl2	Gmi-CBas_092-Ex1-cssl2
GmC0209304Gcssl	Gmi-CBas_093-Ex1-cssl
GmC0209404Hcssl	Gmi-CBas_094-Ex1-cssl
GmC0209508Fcssl2	Gmi-CBas_095-Ex1-cssl2
