Sequence_Name	Extraction_ID
GmC02014	Gmi-CBas_014_Ex1
GmC02011	Gmi-CBas_011_Ex1
GmC02018	Gmi-CBas_018_Ex1
GmC02075	Gmi-CBas_075_Ex1
GmC02087	Gmi-CBas_087_Ex1
GmC02056	Gmi-CBas_056_Ex1
GmC02049	Gmi-CBas_049_Ex1
GmC02069	Gmi-CBas_069_Ex1
GmC02059	Gmi-CBas_059_Ex1
GmC02072	Gmi-CBas_072_Ex1
GmC02034	Gmi-CBas_034_Ex1
GmC02086	Gmi-CBas_086_Ex1
GmC02008	Gmi-CBas_008_Ex1
GmC02068	Gmi-CBas_068_Ex1
GmC02048	Gmi-CBas_048_Ex1
GmC02038	Gmi-CBas_038_Ex1
GmC02020	Gmi-CBas_020_Ex1
GmC02023	Gmi-CBas_023_Ex1
GmC02041	Gmi-CBas_041_Ex1
GmC02035	Gmi-CBas_035_Ex1
GmC02052	Gmi-CBas_052_Ex1
GmC02063	Gmi-CBas_063_Ex1
GmC02013	Gmi-CBas_013_Ex1
GmC02033	Gmi-CBas_033_Ex1
GmC02024	Gmi-CBas_024_Ex1
GmC02064	Gmi-CBas_064_Ex1
GmC02006	Gmi-CBas_006_Ex1
GmC02012	Gmi-CBas_012_Ex1
GmC02021	Gmi-CBas_021_Ex1
GmC02025	Gmi-CBas_025_Ex1
GmC02007	Gmi-CBas_007_Ex1
GmC02027	Gmi-CBas_027_Ex1
GmC02057	Gmi-CBas_057_Ex1
GmC02015	Gmi-CBas_015_Ex1
GmC02039	Gmi-CBas_039_Ex1
GmC01013	Gmi-CBat_013_Ex1
GmC01037	Gmi-CBat_037_Ex1
GmC01061	Gmi-CBat_061_Ex1
GmC01073	Gmi-CBat_073_Ex1
GmC01085	Gmi-CBat_085_Ex1
GmC01002	Gmi-CBat_002_Ex1
GmC01014	Gmi-CBat_014_Ex1
GmC01026	Gmi-CBat_026_Ex1
GmC01038	Gmi-CBat_038_Ex1
GmC01062	Gmi-CBat_062_Ex1
GmC01074	Gmi-CBat_074_Ex1
GmC01086	Gmi-CBat_086_Ex1
GmC01051	Gmi-CBat_051_Ex1
GmC01075	Gmi-CBat_075_Ex1
GmC01087	Gmi-CBat_087_Ex1
GmC01016	Gmi-CBat_016_Ex1
GmC01028	Gmi-CBat_028_Ex1
GmC01040	Gmi-CBat_040_Ex1
GmC01005	Gmi-CBat_005_Ex1
GmC01017	Gmi-CBat_017_Ex1
GmC01029	Gmi-CBat_029_Ex1
GmC01041	Gmi-CBat_041_Ex1
GmC01053	Gmi-CBat_053_Ex1
GmC01077	Gmi-CBat_077_Ex1
GmC01089	Gmi-CBat_089_Ex1
GmC01006	Gmi-CBat_006_Ex1
GmC01018	Gmi-CBat_018_Ex1
GmC01042	Gmi-CBat_042_Ex1
GmC01054	Gmi-CBat_054_Ex1
GmC01066	Gmi-CBat_066_Ex1
GmC01078	Gmi-CBat_078_Ex1
GmC01090	Gmi-CBat_090_Ex1
GmC01008	Gmi-CBat_008_Ex1
GmC01032	Gmi-CBat_032_Ex1
GmC01068	Gmi-CBat_068_Ex1
GmC01080	Gmi-CBat_080_Ex1
GmC01092	Gmi-CBat_092_Ex1
GmC01009	Gmi-CBat_009_Ex1
GmC01021	Gmi-CBat_021_Ex1
GmC01033	Gmi-CBat_033_Ex1
GmC01045	Gmi-CBat_045_Ex1
GmC01057	Gmi-CBat_057_Ex1
GmC01069	Gmi-CBat_069_Ex1
GmC01081	Gmi-CBat_081_Ex1
GmC01093	Gmi-CBat_093_Ex1
GmC01022	Gmi-CBat_022_Ex1
GmC01058	Gmi-CBat_058_Ex1
GmC01070	Gmi-CBat_070_Ex1
GmC01082	Gmi-CBat_082_Ex1
GmC01094	Gmi-CBat_094_Ex1
GmC01035	Gmi-CBat_035_Ex1
GmC01047	Gmi-CBat_047_Ex1
GmC01071	Gmi-CBat_071_Ex1
GmC01095	Gmi-CBat_095_Ex1
GmC01012	Gmi-CBat_012_Ex1
GmC01036	Gmi-CBat_036_Ex1
GmC01072	Gmi-CBat_072_Ex1
GmC01096	Gmi-CBat_096_Ex1
